1.50566783927714637e-01, 1.02300000000000004e+01
1.53632487979870724e-01, 2.67399999999999984e+01
1.87941184799323729e-01, 8.39899999999999913e+00
1.93060671870987494e-01, 2.13099999999999987e+01
2.40983107051063877e-01, 6.72100000000000009e+00
2.49216283750826717e-01, 1.63200000000000003e+01
3.19551642978734118e-01, 5.35599999999999987e+00
3.32696961226857491e-01, 1.19900000000000002e+01
4.47135566033370568e-01, 4.32500000000000018e+00
4.68667629754109027e-01, 8.36800000000000033e+00
6.69140026381503938e-01, 5.20439999999999969e+00
7.06091063385630546e-01, 6.35299999999999976e+00
7.10851162719628782e-01, 1.09299999999999997e+00
7.55162380992809856e-01, 1.06299999999999994e+00
7.65378526639961088e-01, 1.36000000000000010e+00
8.35237135802581743e-01, 1.36800000000000010e+00
8.52243475480863544e-01, 1.68799999999999994e+00
9.61804983644460765e-01, 1.76699999999999990e+00
9.88004393765702593e-01, 2.07100000000000017e+00
1.11501886154106966e+00, 3.43699999999999983e+00
1.15311342934283201e+00, 3.69300000000000017e-01
1.16088712136595462e+00, 4.52199999999999991e-01
1.18452405017075657e+00, 2.27800000000000002e+00
1.19250949629053449e+00, 4.04410000000000025e+00
1.20054877614186295e+00, 5.91300000000000048e-01
1.22499325952536986e+00, 2.47699999999999987e+00
1.24156546951765878e+00, 6.50000000000000022e-01
1.24993545926972893e+00, 7.86599999999999966e-01
1.32785073305389090e+00, 8.89100000000000001e-01
1.33680241325184102e+00, 1.06299999999999994e+00
1.44904802584173398e+00, 1.23999999999999999e+00
1.46865134037953382e+00, 1.45399999999999996e+00
1.61350453755670631e+00, 5.67099999999999937e-01
1.65745613671743586e+00, 7.56199999999999983e-01
1.67987888144448139e+00, 1.75699999999999990e+00
1.70260497023593760e+00, 4.61600000000000010e-01
1.71408304892173979e+00, 5.40139999999999976e+00
1.78459486657898592e+00, 6.49399999999999977e-01
1.79662567857528455e+00, 7.98799999999999955e-01
1.90861912639349041e+00, 9.41300000000000026e-01
1.93443970680235466e+00, 1.14300000000000002e+00
2.05502385237297291e+00, 4.27300000000000013e-01
2.08282505581296862e+00, 2.55199999999999982e-01
2.09686638089853350e+00, 3.20199999999999985e-01
2.12523364718331687e+00, 2.50800000000000001e+00
2.13956086897258713e+00, 1.75839999999999996e+00
2.15398467745220623e+00, 4.42699999999999982e-01
2.22757546427150066e+00, 1.13620000000000010e+00
2.25771101651272721e+00, 3.83099999999999996e+00
2.35058592570644587e+00, 7.50399999999999956e-01
2.36643235555050957e+00, 9.26599999999999979e-01
2.44728140746000777e+00, 2.60300000000000020e+00
2.46377970803599755e+00, 3.38099999999999956e-01
2.49711072792432898e+00, 4.58000000000000018e-01
2.51394495190659795e+00, 3.66900000000000004e+00
2.54795462773795078e+00, 2.84299999999999997e-01
2.56513161489368402e+00, 1.51259999999999994e+00
2.59983376484375706e+00, 1.39999999999999991e+00
2.63500537967592896e+00, 4.11299999999999999e-01
2.65276921780289099e+00, 2.91609999999999969e+00
2.76189554017690764e+00, 6.20199999999999974e-01
2.78051480588228461e+00, 3.83800000000000008e+00
2.85625557348723191e+00, 2.76500000000000024e-01
2.89489616745573652e+00, 3.76000000000000001e-01
